18	83
18	94
18	96
18	102
18	108
18	129
18	156
18	160
18	193
18	198
18	209
18	211
18	214
18	223
18	272
18	278
18	281
19	21
19	66
19	98
19	103
19	169
19	184
19	236
20	22
20	25
20	41
20	46
20	89
20	92
20	149
20	187
20	219
20	234
20	274
21	98
21	145
22	26
22	29
22	43
22	81
22	139
22	189
22	193
22	248
22	285
23	26
23	34
23	38
23	59
23	74
23	98
23	110
23	113
23	133
23	138
23	152
23	169
23	177
23	201
24	53
24	129
24	142
24	229
24	283
24	290
25	35
25	36
25	47
25	103
25	115
25	159
25	164
25	251
26	27
26	32
26	33
26	52
26	84
26	92
26	104
26	105
26	121
26	151
26	181
26	186
26	187
26	192
26	298
27	28
27	84
27	90
27	108
27	225
27	282
27	293
28	131
28	169
28	183
28	204
29	38
29	49
29	54
29	60
29	77
29	79
29	89
29	125
29	136
29	146
29	153
29	159
29	160
29	194
29	218
29	254
29	279
30	61
30	67
30	97
30	145
31	50
31	51
31	63
31	147
31	195
31	198
31	233
32	91
32	92
32	106
32	171
32	182
32	222
32	235
32	253
32	265
32	267
33	59
33	100
33	220
33	231
33	268
34	35
34	46
34	47
34	72
34	86
34	118
34	124
34	137
34	148
34	173
34	202
34	224
34	252
34	287
35	94
35	106
35	162
35	194
36	99
37	66
37	82
37	135
37	200
38	55
38	112
38	251
39	76
39	85
39	122
40	126
40	212
40	239
40	276
40	278
41	47
41	115
42	58
42	69
42	73
42	93
42	99
42	134
42	135
42	137
42	152
42	182
42	204
42	221
42	223
42	255
43	205
43	219
44	54
44	64
44	69
44	96
44	128
44	167
44	172
44	178
44	183
45	62
45	93
47	103
47	108
47	136
47	138
47	227
47	276
48	75
48	76
48	229
48	262
49	73
49	174
50	68
50	74
50	121
50	132
50	244
51	59
51	63
51	84
51	154
51	189
51	259
52	101
52	110
53	104
53	138
53	155
53	240
54	56
54	88
54	111
54	127
54	148
54	183
54	235
54	249
55	73
55	161
55	224
56	95
56	128
56	134
56	241
56	263
57	63
57	68
57	120
57	263
58	80
58	123
58	257
59	116
59	215
60	72
60	109
60	180
60	225
60	237
61	175
61	188
61	200
62	116
62	172
62	214
63	87
63	162
63	196
63	207
63	280
63	282
64	90
64	139
64	147
64	181
64	295
64	299
65	112
65	113
66	150
66	173
66	197
67	173
68	78
68	118
68	228
68	235
68	238
68	291
69	100
69	123
69	148
69	186
69	281
70	109
70	143
71	111
71	244
72	80
72	90
72	102
72	286
73	94
73	172
73	243
74	197
74	216
75	133
76	247
76	255
76	290
76	292
78	89
78	99
78	107
78	135
78	174
79	81
79	93
79	105
79	106
79	116
79	122
79	180
79	280
79	291
80	118
80	209
81	111
81	240
83	107
83	295
84	264
85	88
87	207
88	125
88	164
88	239
89	104
89	110
89	199
91	95
91	101
91	132
92	129
92	188
93	119
93	145
93	165
93	178
93	208
94	102
94	155
95	192
97	222
97	282
98	191
100	158
100	167
100	253
101	121
101	228
101	268
103	117
103	134
103	146
103	163
103	202
103	226
103	250
104	181
106	124
106	127
106	144
107	153
107	155
107	236
109	151
109	152
109	256
110	211
111	216
111	274
111	288
112	127
112	139
112	190
112	271
116	175
116	242
118	154
119	146
119	150
119	165
119	297
120	126
120	130
120	201
120	225
120	246
120	260
121	122
121	140
121	236
122	126
122	196
122	242
123	128
123	275
124	237
127	150
127	158
127	202
128	166
129	252
129	294
132	170
132	275
133	200
133	217
133	247
134	196
135	220
136	149
138	171
138	227
138	256
138	289
140	158
142	257
143	230
144	253
144	254
146	195
146	212
146	234
146	248
146	273
146	284
147	177
147	232
149	290
150	270
152	179
152	210
155	213
155	240
155	274
159	206
159	226
159	230
159	262
160	206
160	222
161	188
162	298
163	243
165	166
165	168
165	186
165	197
167	185
168	241
168	279
168	292
168	297
169	216
170	204
170	209
170	213
170	249
171	221
171	266
172	256
173	205
174	198
174	238
175	260
175	269
176	284
180	189
182	192
183	265
183	285
184	283
186	223
186	258
188	228
188	258
189	261
192	213
193	276
193	288
194	251
195	224
197	234
198	273
199	219
200	269
203	294
204	230
204	258
208	257
211	249
212	238
212	297
214	245
217	239
218	241
220	250
228	268
231	293
232	259
234	291
235	277
235	281
238	296
239	267
240	264
241	261
247	272
249	299
250	284
259	265
259	286
260	264
261	271
262	289
263	285
271	299
